dteday,season,weathersit_x,cnt_x,Level_deman_x,hr,weathersit_y,cnt_y,Level_deman_y
2011-01-24,1,1,1416,Low,7,1,84,Medium
2011-01-24,1,1,1416,Low,8,1,177,Medium
2011-01-24,1,1,1416,Low,9,1,102,Medium
2011-01-24,1,1,1416,Low,10,1,40,Low
2011-01-24,1,1,1416,Low,11,1,46,Medium
2011-01-24,1,1,1416,Low,12,2,63,Medium
2011-01-24,1,1,1416,Low,13,2,60,Medium
2011-01-24,1,1,1416,Low,14,2,45,Medium
2011-01-24,1,1,1416,Low,15,1,57,Medium
2011-01-24,1,1,1416,Low,16,1,70,Medium
2011-01-24,1,1,1416,Low,17,1,184,Medium
2011-01-24,1,1,1416,Low,18,1,153,Medium
2011-01-24,1,1,1416,Low,19,1,106,Medium
2011-01-24,1,1,1416,Low,20,1,81,Medium
2011-01-24,1,1,1416,Low,21,1,59,Medium
2011-01-24,1,1,1416,Low,22,2,35,Low
2011-01-24,1,1,1416,Low,23,2,24,Low
2011-01-25,1,2,1985,Low,0,2,9,Low
2011-01-25,1,2,1985,Low,1,2,5,Low
2011-01-25,1,2,1985,Low,2,1,2,Low
2011-01-25,1,2,1985,Low,4,1,1,
2011-01-25,1,2,1985,Low,5,1,9,Low
2011-01-25,1,2,1985,Low,6,1,36,Low
2011-01-25,1,2,1985,Low,7,1,108,Medium
2011-01-25,1,2,1985,Low,8,2,238,Medium
2011-01-25,1,2,1985,Low,9,2,144,Medium
2011-01-25,1,2,1985,Low,10,2,55,Medium
2011-01-25,1,2,1985,Low,11,2,61,Medium
2011-01-25,1,2,1985,Low,12,2,106,Medium
2011-01-25,1,2,1985,Low,13,2,93,Medium
2011-01-25,1,2,1985,Low,14,2,68,Medium
2011-01-25,1,2,1985,Low,15,2,84,Medium
2011-01-25,1,2,1985,Low,16,2,116,Medium
2011-01-25,1,2,1985,Low,17,1,222,Medium
2011-01-25,1,2,1985,Low,18,2,225,Medium
2011-01-25,1,2,1985,Low,19,2,146,Medium
2011-01-25,1,2,1985,Low,20,1,119,Medium
2011-01-25,1,2,1985,Low,21,1,45,Medium
2011-01-25,1,2,1985,Low,22,1,53,Medium
2011-01-25,1,2,1985,Low,23,2,40,Low
2011-01-26,1,3,506,Low,0,2,17,Low
2011-01-26,1,3,506,Low,1,2,5,Low
2011-01-26,1,3,506,Low,2,3,10,Low
2011-01-26,1,3,506,Low,5,3,1,
2011-01-26,1,3,506,Low,6,3,8,Low
2011-01-26,1,3,506,Low,7,3,30,Low
2011-01-26,1,3,506,Low,8,3,72,Medium
2011-01-26,1,3,506,Low,9,3,58,Medium
2011-01-26,1,3,506,Low,10,3,28,Low
2011-01-26,1,3,506,Low,11,3,41,Medium
2011-01-26,1,3,506,Low,12,3,48,Medium
2011-01-26,1,3,506,Low,13,3,47,Medium
2011-01-26,1,3,506,Low,14,3,36,Low
2011-01-26,1,3,506,Low,15,3,43,Medium
2011-01-26,1,3,506,Low,16,4,36,Low
2011-01-26,1,3,506,Low,17,3,26,Low
2011-01-27,1,1,431,Low,16,1,24,Low
2011-01-27,1,1,431,Low,17,1,84,Medium
2011-01-27,1,1,431,Low,18,1,104,Medium
2011-01-27,1,1,431,Low,19,1,79,Medium
2011-01-27,1,1,431,Low,20,1,59,Medium
2011-01-27,1,1,431,Low,21,1,38,Low
2011-01-27,1,1,431,Low,22,1,27,Low
2011-01-27,1,1,431,Low,23,1,16,Low
2011-01-28,1,2,1167,Low,0,2,9,Low
2011-01-28,1,2,1167,Low,1,2,3,Low
2011-01-28,1,2,1167,Low,2,2,2,Low
2011-01-28,1,2,1167,Low,3,2,1,
2011-01-28,1,2,1167,Low,5,2,4,Low
2011-01-28,1,2,1167,Low,6,2,16,Low
2011-01-28,1,2,1167,Low,7,2,60,Medium
2011-01-28,1,2,1167,Low,8,2,157,Medium
2011-01-28,1,2,1167,Low,9,3,101,Medium
2011-01-28,1,2,1167,Low,10,3,49,Medium
2011-01-28,1,2,1167,Low,11,3,30,Low
2011-01-28,1,2,1167,Low,12,3,29,Low
2011-01-28,1,2,1167,Low,13,3,31,Low
2011-01-28,1,2,1167,Low,14,3,38,Low
2011-01-28,1,2,1167,Low,15,2,41,Medium
2011-01-28,1,2,1167,Low,16,1,80,Medium
2011-01-28,1,2,1167,Low,17,1,149,Medium
2011-01-28,1,2,1167,Low,18,1,109,Medium
2011-01-28,1,2,1167,Low,19,2,89,Medium
2011-01-28,1,2,1167,Low,20,2,62,Medium
2011-01-28,1,2,1167,Low,21,2,58,Medium
2011-01-28,1,2,1167,Low,22,1,26,Low
2011-01-28,1,2,1167,Low,23,1,23,Low
2011-01-29,1,1,1098,Low,0,1,28,Low
2011-01-29,1,1,1098,Low,1,1,20,Low
2011-01-29,1,1,1098,Low,2,1,15,Low
2011-01-29,1,1,1098,Low,3,1,8,Low
2011-01-29,1,1,1098,Low,4,1,3,Low
2011-01-29,1,1,1098,Low,6,1,2,Low
2011-01-29,1,1,1098,Low,7,1,5,Low
2011-01-29,1,1,1098,Low,8,1,34,Low
2011-01-29,1,1,1098,Low,9,1,34,Low
2011-01-29,1,1,1098,Low,10,2,55,Medium
2011-01-29,1,1,1098,Low,11,2,64,Medium
2011-01-29,1,1,1098,Low,12,2,78,Medium
2011-01-29,1,1,1098,Low,13,2,65,Medium
2011-01-29,1,1,1098,Low,14,2,99,Medium
2011-01-29,1,1,1098,Low,15,1,120,Medium
2011-01-29,1,1,1098,Low,16,1,107,Medium
2011-01-29,1,1,1098,Low,17,1,91,Medium
2011-01-29,1,1,1098,Low,18,1,68,Medium
2011-01-29,1,1,1098,Low,19,2,58,Medium
2011-01-29,1,1,1098,Low,20,1,43,Medium
2011-01-29,1,1,1098,Low,21,1,36,Low
2011-01-29,1,1,1098,Low,22,1,32,Low
2011-01-29,1,1,1098,Low,23,1,33,Low
2011-01-30,1,1,1096,Low,0,1,33,Low
2011-01-30,1,1,1096,Low,1,1,29,Low
2011-01-30,1,1,1096,Low,2,1,11,Low
2011-01-30,1,1,1096,Low,3,1,8,Low
2011-01-30,1,1,1096,Low,4,1,1,
2011-01-30,1,1,1096,Low,5,1,3,Low
2011-01-30,1,1,1096,Low,7,1,3,Low
2011-01-30,1,1,1096,Low,8,2,12,Low
2011-01-30,1,1,1096,Low,9,2,38,Low
2011-01-30,1,1,1096,Low,10,2,64,Medium
2011-01-30,1,1,1096,Low,11,1,59,Medium
2011-01-30,1,1,1096,Low,12,1,97,Medium
2011-01-30,1,1,1096,Low,13,1,84,Medium
2011-01-30,1,1,1096,Low,14,1,122,Medium
2011-01-30,1,1,1096,Low,15,1,109,Medium
2011-01-30,1,1,1096,Low,16,1,123,Medium
2011-01-30,1,1,1096,Low,17,1,77,Medium
2011-01-30,1,1,1096,Low,18,1,65,Medium
2011-01-30,1,1,1096,Low,19,1,55,Medium
2011-01-30,1,1,1096,Low,20,2,33,Low
2011-01-30,1,1,1096,Low,21,2,28,Low
2011-01-30,1,1,1096,Low,22,2,21,Low
2011-01-30,1,1,1096,Low,23,2,21,Low
2011-01-31,1,2,1501,Low,0,2,7,Low
2011-01-31,1,2,1501,Low,1,1,7,Low
2011-01-31,1,2,1501,Low,2,1,1,
2011-01-31,1,2,1501,Low,3,1,2,Low
2011-01-31,1,2,1501,Low,4,1,2,Low
2011-01-31,1,2,1501,Low,5,1,8,Low
2011-01-31,1,2,1501,Low,6,1,37,Low
2011-01-31,1,2,1501,Low,7,2,72,Medium
2011-01-31,1,2,1501,Low,8,2,185,Medium
2011-01-31,1,2,1501,Low,9,2,112,Medium
2011-01-31,1,2,1501,Low,10,2,69,Medium
2011-01-31,1,2,1501,Low,11,2,48,Medium
2011-01-31,1,2,1501,Low,12,2,68,Medium
2011-01-31,1,2,1501,Low,13,2,54,Medium
2011-01-31,1,2,1501,Low,14,2,86,Medium
2011-01-31,1,2,1501,Low,15,2,44,Medium
2011-01-31,1,2,1501,Low,16,2,86,Medium
2011-01-31,1,2,1501,Low,17,2,161,Medium
2011-01-31,1,2,1501,Low,18,2,156,Medium
2011-01-31,1,2,1501,Low,19,1,111,Medium
2011-01-31,1,2,1501,Low,20,3,78,Medium
2011-01-31,1,2,1501,Low,21,3,56,Medium
2011-01-31,1,2,1501,Low,22,2,34,Low
2011-01-31,1,2,1501,Low,23,2,17,Low
2011-02-01,1,2,1360,Low,0,2,8,Low
2011-02-01,1,2,1360,Low,1,2,3,Low
2011-02-01,1,2,1360,Low,2,2,2,Low
2011-02-01,1,2,1360,Low,3,2,2,Low
2011-02-01,1,2,1360,Low,5,3,3,Low
2011-02-01,1,2,1360,Low,6,3,22,Low
2011-02-01,1,2,1360,Low,7,3,52,Medium
2011-02-01,1,2,1360,Low,8,3,135,Medium
2011-02-01,1,2,1360,Low,9,2,116,Medium
2011-02-01,1,2,1360,Low,10,2,47,Medium
2011-02-01,1,2,1360,Low,11,2,51,Medium
2011-02-01,1,2,1360,Low,12,2,55,Medium
2011-02-01,1,2,1360,Low,13,2,52,Medium
2011-02-01,1,2,1360,Low,14,2,54,Medium
2011-02-01,1,2,1360,Low,15,2,52,Medium
2011-02-01,1,2,1360,Low,16,2,64,Medium
2011-02-01,1,2,1360,Low,17,2,176,Medium
2011-02-01,1,2,1360,Low,18,2,168,Medium
2011-02-01,1,2,1360,Low,19,2,108,Medium
2011-02-01,1,2,1360,Low,20,2,74,Medium
2011-02-01,1,2,1360,Low,21,2,64,Medium
2011-02-01,1,2,1360,Low,22,2,36,Low
2011-02-01,1,2,1360,Low,23,3,16,Low
2011-02-02,1,2,1526,Low,0,3,2,Low
2011-02-02,1,2,1526,Low,1,3,3,Low
2011-02-02,1,2,1526,Low,2,3,4,Low
2011-02-02,1,2,1526,Low,3,3,1,
2011-02-02,1,2,1526,Low,4,3,1,
2011-02-02,1,2,1526,Low,5,3,3,Low
2011-02-02,1,2,1526,Low,6,3,18,Low
2011-02-02,1,2,1526,Low,7,3,49,Medium
2011-02-02,1,2,1526,Low,8,3,155,Medium
2011-02-02,1,2,1526,Low,9,2,123,Medium
2011-02-02,1,2,1526,Low,10,2,61,Medium
2011-02-02,1,2,1526,Low,11,2,52,Medium
2011-02-02,1,2,1526,Low,12,2,64,Medium
2011-02-02,1,2,1526,Low,13,1,75,Medium
2011-02-02,1,2,1526,Low,14,1,63,Medium
2011-02-02,1,2,1526,Low,15,1,76,Medium
2011-02-02,1,2,1526,Low,16,1,103,Medium
2011-02-02,1,2,1526,Low,17,1,190,Medium
2011-02-02,1,2,1526,Low,18,1,182,Medium
2011-02-02,1,2,1526,Low,19,1,91,Medium
2011-02-02,1,2,1526,Low,20,1,75,Medium
2011-02-02,1,2,1526,Low,21,1,63,Medium
2011-02-02,1,2,1526,Low,22,1,40,Low
2011-02-02,1,2,1526,Low,23,1,32,Low
2011-02-03,1,1,1550,Low,0,1,12,Low
2011-02-03,1,1,1550,Low,1,1,5,Low
2011-02-03,1,1,1550,Low,2,1,2,Low
2011-02-03,1,1,1550,Low,3,1,1,
2011-02-03,1,1,1550,Low,5,1,2,Low
2011-02-03,1,1,1550,Low,6,1,39,Low
2011-02-03,1,1,1550,Low,7,1,87,Medium
2011-02-03,1,1,1550,Low,8,1,188,Medium
2011-02-03,1,1,1550,Low,9,1,133,Medium
2011-02-03,1,1,1550,Low,10,1,52,Medium
2011-02-03,1,1,1550,Low,11,1,64,Medium
2011-02-03,1,1,1550,Low,12,1,69,Medium
2011-02-03,1,1,1550,Low,13,1,51,Medium
2011-02-03,1,1,1550,Low,14,1,47,Medium
2011-02-03,1,1,1550,Low,15,1,60,Medium
2011-02-03,1,1,1550,Low,16,1,78,Medium
2011-02-03,1,1,1550,Low,17,1,175,Medium
2011-02-03,1,1,1550,Low,18,1,147,Medium
2011-02-03,1,1,1550,Low,19,1,96,Medium
2011-02-03,1,1,1550,Low,20,1,109,Medium
2011-02-03,1,1,1550,Low,21,1,54,Medium
2011-02-03,1,1,1550,Low,22,1,41,Medium
2011-02-03,1,1,1550,Low,23,1,38,Low
2011-02-04,1,2,1708,Low,0,2,13,Low
2011-02-04,1,2,1708,Low,1,2,7,Low
2011-02-04,1,2,1708,Low,2,2,1,
2011-02-04,1,2,1708,Low,3,2,1,
2011-02-04,1,2,1708,Low,5,2,7,Low
2011-02-04,1,2,1708,Low,6,2,28,Low
2011-02-04,1,2,1708,Low,7,1,87,Medium
2011-02-04,1,2,1708,Low,8,1,220,Medium
2011-02-04,1,2,1708,Low,9,2,127,Medium
2011-02-04,1,2,1708,Low,10,2,51,Medium
2011-02-04,1,2,1708,Low,11,1,64,Medium
2011-02-04,1,2,1708,Low,12,2,86,Medium
2011-02-04,1,2,1708,Low,13,2,82,Medium
2011-02-04,1,2,1708,Low,14,2,91,Medium
2011-02-04,1,2,1708,Low,15,2,90,Medium
2011-02-04,1,2,1708,Low,16,2,99,Medium
2011-02-04,1,2,1708,Low,17,2,205,Medium
2011-02-04,1,2,1708,Low,18,2,155,Medium
2011-02-04,1,2,1708,Low,19,2,103,Medium
2011-02-04,1,2,1708,Low,20,2,71,Medium
2011-02-04,1,2,1708,Low,21,2,43,Medium
2011-02-04,1,2,1708,Low,22,2,46,Medium
2011-02-04,1,2,1708,Low,23,2,31,Low
2011-02-05,1,2,1005,Low,0,2,39,Low
2011-02-05,1,2,1005,Low,1,2,18,Low
2011-02-05,1,2,1005,Low,2,2,17,Low
2011-02-05,1,2,1005,Low,3,2,11,Low
2011-02-05,1,2,1005,Low,4,3,8,Low
2011-02-05,1,2,1005,Low,5,3,9,Low
2011-02-05,1,2,1005,Low,6,3,4,Low
2011-02-05,1,2,1005,Low,7,3,4,Low
2011-02-05,1,2,1005,Low,8,3,10,Low
2011-02-05,1,2,1005,Low,9,3,20,Low
2011-02-05,1,2,1005,Low,10,3,34,Low
2011-02-05,1,2,1005,Low,11,3,47,Medium
2011-02-05,1,2,1005,Low,12,3,52,Medium
2011-02-05,1,2,1005,Low,13,3,72,Medium
2011-02-05,1,2,1005,Low,14,3,55,Medium
2011-02-05,1,2,1005,Low,15,3,60,Medium
2011-02-05,1,2,1005,Low,16,3,71,Medium
2011-02-05,1,2,1005,Low,17,2,78,Medium
2011-02-05,1,2,1005,Low,18,2,83,Medium
2011-02-05,1,2,1005,Low,19,2,84,Medium
2011-02-05,1,2,1005,Low,20,1,69,Medium
2011-02-05,1,2,1005,Low,21,1,56,Medium
2011-02-05,1,2,1005,Low,22,1,45,Medium
2011-02-05,1,2,1005,Low,23,1,59,Medium
2011-02-06,1,1,1623,Low,0,1,39,Low
2011-02-06,1,1,1623,Low,1,1,44,Medium
2011-02-06,1,1,1623,Low,2,1,20,Low
2011-02-06,1,1,1623,Low,3,1,13,Low
2011-02-06,1,1,1623,Low,4,1,2,Low
2011-02-06,1,1,1623,Low,5,1,1,
2011-02-06,1,1,1623,Low,6,1,1,
2011-02-06,1,1,1623,Low,7,1,8,Low
2011-02-06,1,1,1623,Low,8,1,23,Low
2011-02-06,1,1,1623,Low,9,1,45,Medium
2011-02-06,1,1,1623,Low,10,1,89,Medium
2011-02-06,1,1,1623,Low,11,1,117,Medium
2011-02-06,1,1,1623,Low,12,1,174,Medium
2011-02-06,1,1,1623,Low,13,1,182,Medium
2011-02-06,1,1,1623,Low,14,1,161,Medium
2011-02-06,1,1,1623,Low,15,1,182,Medium
2011-02-06,1,1,1623,Low,16,1,157,Medium
2011-02-06,1,1,1623,Low,17,1,121,Medium
2011-02-06,1,1,1623,Low,18,1,78,Medium
2011-02-06,1,1,1623,Low,19,1,21,Low
2011-02-06,1,1,1623,Low,20,1,26,Low
2011-02-06,1,1,1623,Low,21,1,27,Low
2011-02-06,1,1,1623,Low,22,1,62,Medium
2011-02-06,1,1,1623,Low,23,1,30,Low
2011-02-07,1,1,1712,Low,0,1,15,Low
2011-02-07,1,1,1712,Low,1,1,5,Low
2011-02-07,1,1,1712,Low,2,1,3,Low
2011-02-07,1,1,1712,Low,3,1,1,
2011-02-07,1,1,1712,Low,4,1,2,Low
2011-02-07,1,1,1712,Low,5,1,10,Low
2011-02-07,1,1,1712,Low,6,1,30,Low
2011-02-07,1,1,1712,Low,7,1,95,Medium
2011-02-07,1,1,1712,Low,8,2,230,Medium
2011-02-07,1,1,1712,Low,9,1,118,Medium
2011-02-07,1,1,1712,Low,10,1,55,Medium
2011-02-07,1,1,1712,Low,11,1,47,Medium
2011-02-07,1,1,1712,Low,12,2,66,Medium
2011-02-07,1,1,1712,Low,13,2,64,Medium
2011-02-07,1,1,1712,Low,14,2,60,Medium
2011-02-07,1,1,1712,Low,15,2,50,Medium
2011-02-07,1,1,1712,Low,16,2,114,Medium
2011-02-07,1,1,1712,Low,17,2,216,Medium
2011-02-07,1,1,1712,Low,18,2,175,Medium
2011-02-07,1,1,1712,Low,19,2,128,Medium
2011-02-07,1,1,1712,Low,20,2,88,Medium
2011-02-07,1,1,1712,Low,21,1,78,Medium
2011-02-07,1,1,1712,Low,22,1,37,Low
2011-02-07,1,1,1712,Low,23,2,25,Low
2011-02-08,1,1,1530,Low,0,2,10,Low
2011-02-08,1,1,1530,Low,1,2,4,Low
2011-02-08,1,1,1530,Low,2,2,2,Low
2011-02-08,1,1,1530,Low,3,3,1,
2011-02-08,1,1,1530,Low,4,1,3,Low
2011-02-08,1,1,1530,Low,5,1,2,Low
2011-02-08,1,1,1530,Low,6,1,39,Low
2011-02-08,1,1,1530,Low,7,1,100,Medium
2011-02-08,1,1,1530,Low,8,1,243,Medium
2011-02-08,1,1,1530,Low,9,1,135,Medium
2011-02-08,1,1,1530,Low,10,1,48,Medium
2011-02-08,1,1,1530,Low,11,1,50,Medium
2011-02-08,1,1,1530,Low,12,1,65,Medium
2011-02-08,1,1,1530,Low,13,2,50,Medium
2011-02-08,1,1,1530,Low,14,1,64,Medium
2011-02-08,1,1,1530,Low,15,1,51,Medium
2011-02-08,1,1,1530,Low,16,1,83,Medium
2011-02-08,1,1,1530,Low,17,1,176,Medium
2011-02-08,1,1,1530,Low,18,1,152,Medium
2011-02-08,1,1,1530,Low,19,1,101,Medium
2011-02-08,1,1,1530,Low,20,1,56,Medium
2011-02-08,1,1,1530,Low,21,1,54,Medium
2011-02-08,1,1,1530,Low,22,1,29,Low
2011-02-08,1,1,1530,Low,23,1,12,Low
2011-02-09,1,2,1605,Low,0,1,17,Low
2011-02-09,1,2,1605,Low,1,1,7,Low
2011-02-09,1,2,1605,Low,2,1,3,Low
2011-02-09,1,2,1605,Low,3,1,2,Low
2011-02-09,1,2,1605,Low,5,1,7,Low
2011-02-09,1,2,1605,Low,6,1,43,Medium
2011-02-09,1,2,1605,Low,7,1,99,Medium
2011-02-09,1,2,1605,Low,8,1,199,Medium
2011-02-09,1,2,1605,Low,9,1,123,Medium
2011-02-09,1,2,1605,Low,10,1,59,Medium
2011-02-09,1,2,1605,Low,11,2,41,Medium
2011-02-09,1,2,1605,Low,12,2,61,Medium
2011-02-09,1,2,1605,Low,13,1,69,Medium
2011-02-09,1,2,1605,Low,14,1,58,Medium
2011-02-09,1,2,1605,Low,15,2,64,Medium
2011-02-09,1,2,1605,Low,16,2,79,Medium
2011-02-09,1,2,1605,Low,17,2,166,Medium
2011-02-09,1,2,1605,Low,18,2,170,Medium
2011-02-09,1,2,1605,Low,19,3,88,Medium
2011-02-09,1,2,1605,Low,20,3,84,Medium
2011-02-09,1,2,1605,Low,21,2,83,Medium
2011-02-09,1,2,1605,Low,22,3,46,Medium
2011-02-09,1,2,1605,Low,23,3,37,Low
2011-02-10,1,1,1538,Low,0,3,16,Low
2011-02-10,1,1,1538,Low,1,3,7,Low
2011-02-10,1,1,1538,Low,2,3,3,Low
2011-02-10,1,1,1538,Low,4,2,1,
2011-02-10,1,1,1538,Low,5,2,6,Low
2011-02-10,1,1,1538,Low,6,2,26,Low
2011-02-10,1,1,1538,Low,7,1,99,Medium
2011-02-10,1,1,1538,Low,8,1,178,Medium
2011-02-10,1,1,1538,Low,9,1,122,Medium
2011-02-10,1,1,1538,Low,10,1,35,Low
2011-02-10,1,1,1538,Low,11,1,45,Medium
2011-02-10,1,1,1538,Low,12,1,69,Medium
2011-02-10,1,1,1538,Low,13,1,62,Medium
2011-02-10,1,1,1538,Low,14,1,48,Medium
2011-02-10,1,1,1538,Low,15,1,50,Medium
2011-02-10,1,1,1538,Low,16,1,80,Medium
2011-02-10,1,1,1538,Low,17,1,165,Medium
2011-02-10,1,1,1538,Low,18,1,160,Medium
2011-02-10,1,1,1538,Low,19,1,112,Medium
2011-02-10,1,1,1538,Low,20,1,97,Medium
2011-02-10,1,1,1538,Low,21,1,72,Medium
2011-02-10,1,1,1538,Low,22,1,51,Medium
2011-02-10,1,1,1538,Low,23,1,34,Low
2011-02-11,1,1,1746,Low,0,1,14,Low
2011-02-11,1,1,1746,Low,1,1,7,Low
2011-02-11,1,1,1746,Low,2,1,3,Low
2011-02-11,1,1,1746,Low,5,1,4,Low
2011-02-11,1,1,1746,Low,6,1,24,Low
2011-02-11,1,1,1746,Low,7,1,74,Medium
2011-02-11,1,1,1746,Low,8,1,216,Medium
2011-02-11,1,1,1746,Low,9,1,140,Medium
2011-02-11,1,1,1746,Low,10,1,44,Medium
2011-02-11,1,1,1746,Low,11,1,64,Medium
2011-02-11,1,1,1746,Low,12,1,71,Medium
2011-02-11,1,1,1746,Low,13,1,110,Medium
2011-02-11,1,1,1746,Low,14,1,84,Medium
2011-02-11,1,1,1746,Low,15,1,74,Medium
2011-02-11,1,1,1746,Low,16,1,125,Medium
2011-02-11,1,1,1746,Low,17,1,211,Medium
2011-02-11,1,1,1746,Low,18,1,174,Medium
2011-02-11,1,1,1746,Low,19,1,101,Medium
2011-02-11,1,1,1746,Low,20,1,63,Medium
2011-02-11,1,1,1746,Low,21,1,47,Medium
2011-02-11,1,1,1746,Low,22,1,43,Medium
2011-02-11,1,1,1746,Low,23,1,53,Medium
2011-02-12,1,1,1472,Low,0,1,30,Low
2011-02-12,1,1,1472,Low,1,1,24,Low
2011-02-12,1,1,1472,Low,2,1,15,Low
2011-02-12,1,1,1472,Low,3,1,10,Low
2011-02-12,1,1,1472,Low,4,1,4,Low
2011-02-12,1,1,1472,Low,5,1,1,
2011-02-12,1,1,1472,Low,6,1,2,Low
2011-02-12,1,1,1472,Low,7,1,11,Low
2011-02-12,1,1,1472,Low,8,1,30,Low
2011-02-12,1,1,1472,Low,9,1,43,Medium
2011-02-12,1,1,1472,Low,10,1,84,Medium
2011-02-12,1,1,1472,Low,11,1,114,Medium
2011-02-12,1,1,1472,Low,12,1,120,Medium
2011-02-12,1,1,1472,Low,13,1,135,Medium
2011-02-12,1,1,1472,Low,14,1,120,Medium
2011-02-12,1,1,1472,Low,15,1,174,Medium
2011-02-12,1,1,1472,Low,16,1,145,Medium
2011-02-12,1,1,1472,Low,17,1,137,Medium
2011-02-12,1,1,1472,Low,18,1,64,Medium
2011-02-12,1,1,1472,Low,19,1,41,Medium
2011-02-12,1,1,1472,Low,20,1,40,Low
2011-02-12,1,1,1472,Low,21,1,51,Medium
2011-02-12,1,1,1472,Low,22,1,45,Medium
2011-02-12,1,1,1472,Low,23,1,32,Low
2011-02-13,1,1,1589,Low,0,1,39,Low
2011-02-13,1,1,1589,Low,1,1,24,Low
2011-02-13,1,1,1589,Low,2,2,20,Low
2011-02-13,1,1,1589,Low,3,2,12,Low
2011-02-13,1,1,1589,Low,4,2,2,Low
2011-02-13,1,1,1589,Low,6,2,5,Low
2011-02-13,1,1,1589,Low,7,2,3,Low
2011-02-13,1,1,1589,Low,8,2,12,Low
2011-02-13,1,1,1589,Low,9,2,47,Medium
2011-02-13,1,1,1589,Low,10,1,105,Medium
2011-02-13,1,1,1589,Low,11,1,112,Medium
2011-02-13,1,1,1589,Low,12,1,152,Medium
2011-02-13,1,1,1589,Low,13,1,154,Medium
2011-02-13,1,1,1589,Low,14,2,161,Medium
2011-02-13,1,1,1589,Low,15,2,162,Medium
2011-02-13,1,1,1589,Low,16,2,134,Medium
2011-02-13,1,1,1589,Low,17,1,125,Medium
2011-02-13,1,1,1589,Low,18,1,95,Medium
2011-02-13,1,1,1589,Low,19,1,61,Medium
2011-02-13,1,1,1589,Low,20,1,47,Medium
2011-02-13,1,1,1589,Low,21,1,51,Medium
2011-02-13,1,1,1589,Low,22,1,36,Low
2011-02-13,1,1,1589,Low,23,1,30,Low
2011-02-14,1,1,1913,Low,0,1,11,Low
2011-02-14,1,1,1913,Low,1,1,7,Low
2011-02-14,1,1,1913,Low,2,1,2,Low
2011-02-14,1,1,1913,Low,3,1,2,Low
2011-02-14,1,1,1913,Low,4,1,2,Low
2011-02-14,1,1,1913,Low,5,1,3,Low
2011-02-14,1,1,1913,Low,6,1,26,Low
2011-02-14,1,1,1913,Low,7,1,98,Medium
2011-02-14,1,1,1913,Low,8,1,256,Medium
2011-02-14,1,1,1913,Low,9,1,130,Medium
2011-02-14,1,1,1913,Low,10,1,55,Medium
2011-02-14,1,1,1913,Low,11,1,53,Medium
2011-02-14,1,1,1913,Low,12,1,126,Medium
2011-02-14,1,1,1913,Low,13,1,120,Medium
2011-02-14,1,1,1913,Low,14,1,90,Medium
2011-02-14,1,1,1913,Low,15,1,90,Medium
2011-02-14,1,1,1913,Low,16,1,118,Medium
2011-02-14,1,1,1913,Low,17,1,243,Medium
2011-02-14,1,1,1913,Low,18,1,205,Medium
2011-02-14,1,1,1913,Low,19,1,98,Medium
2011-02-14,1,1,1913,Low,20,1,70,Medium
2011-02-14,1,1,1913,Low,21,1,43,Medium
2011-02-14,1,1,1913,Low,22,1,45,Medium
2011-02-14,1,1,1913,Low,23,1,20,Low
2011-02-15,1,1,1815,Low,0,1,19,Low
2011-02-15,1,1,1815,Low,1,1,5,Low
2011-02-15,1,1,1815,Low,2,1,3,Low
2011-02-15,1,1,1815,Low,4,1,1,
2011-02-15,1,1,1815,Low,5,1,4,Low
2011-02-15,1,1,1815,Low,6,1,30,Low
2011-02-15,1,1,1815,Low,7,1,105,Medium
2011-02-15,1,1,1815,Low,8,1,223,Medium
2011-02-15,1,1,1815,Low,9,1,110,Medium
2011-02-15,1,1,1815,Low,10,1,52,Medium
2011-02-15,1,1,1815,Low,11,1,57,Medium
2011-02-15,1,1,1815,Low,12,1,71,Medium
2011-02-15,1,1,1815,Low,13,1,82,Medium
2011-02-15,1,1,1815,Low,14,1,79,Medium
2011-02-15,1,1,1815,Low,15,1,85,Medium
2011-02-15,1,1,1815,Low,16,1,98,Medium
2011-02-15,1,1,1815,Low,17,1,206,Medium
2011-02-15,1,1,1815,Low,18,1,212,Medium
2011-02-15,1,1,1815,Low,19,1,145,Medium
2011-02-15,1,1,1815,Low,20,1,101,Medium
2011-02-15,1,1,1815,Low,21,1,66,Medium
2011-02-15,1,1,1815,Low,22,1,41,Medium
2011-02-15,1,1,1815,Low,23,2,20,Low
2011-02-16,1,1,2115,Low,0,1,15,Low
2011-02-16,1,1,2115,Low,1,1,9,Low
2011-02-16,1,1,2115,Low,3,2,1,
2011-02-16,1,1,2115,Low,4,1,1,
2011-02-16,1,1,2115,Low,5,1,5,Low
2011-02-16,1,1,2115,Low,6,1,33,Low
2011-02-16,1,1,2115,Low,7,2,108,Medium
2011-02-16,1,1,2115,Low,8,2,230,Medium
2011-02-16,1,1,2115,Low,9,1,124,Medium
2011-02-16,1,1,2115,Low,10,1,69,Medium
2011-02-16,1,1,2115,Low,11,1,66,Medium
2011-02-16,1,1,2115,Low,12,1,86,Medium
2011-02-16,1,1,2115,Low,13,1,93,Medium
2011-02-16,1,1,2115,Low,14,1,82,Medium
2011-02-16,1,1,2115,Low,15,1,117,Medium
2011-02-16,1,1,2115,Low,16,1,122,Medium
2011-02-16,1,1,2115,Low,17,1,255,Medium
2011-02-16,1,1,2115,Low,18,1,222,Medium
